"rental_date","return_date","full_name","email","address_id","postal_code","phone"
"2005-07-08 05:12:28","2005-07-17 03:38:28","Prewitt, Ken","ken.prewitt@sakilacustomer.org",569,"10714","997453607116"
"2005-07-08 08:31:26","2005-07-17 12:07:26","Prewitt, Ken","ken.prewitt@sakilacustomer.org",569,"10714","997453607116"
"2005-07-08 12:06:58","2005-07-12 08:37:58","Prewitt, Ken","ken.prewitt@sakilacustomer.org",569,"10714","997453607116"
"2005-07-08 15:44:20","2005-07-17 10:50:20","Prewitt, Ken","ken.prewitt@sakilacustomer.org",569,"10714","997453607116"
"2005-07-08 17:02:49","2005-07-12 22:49:49","Prewitt, Ken","ken.prewitt@sakilacustomer.org",569,"10714","997453607116"
"2005-07-08 17:43:01","2005-07-11 20:58:01","Prewitt, Ken","ken.prewitt@sakilacustomer.org",569,"10714","997453607116"
"2005-07-08 19:46:58","2005-07-10 15:48:58","Prewitt, Ken","ken.prewitt@sakilacustomer.org",569,"10714","997453607116"
"2005-07-09 20:13:23","2005-07-11 22:05:23","Prewitt, Ken","ken.prewitt@sakilacustomer.org",569,"10714","997453607116"
"2005-07-11 19:06:55","2005-07-12 20:41:55","Prewitt, Ken","ken.prewitt@sakilacustomer.org",569,"10714","997453607116"
"2005-07-28 00:11:55","2005-07-30 00:47:55","Prewitt, Ken","ken.prewitt@sakilacustomer.org",569,"10714","997453607116"
"2005-07-29 01:11:18","2005-08-02 05:17:18","Prewitt, Ken","ken.prewitt@sakilacustomer.org",569,"10714","997453607116"
"2005-07-29 13:25:02","2005-08-03 08:10:02","Prewitt, Ken","ken.prewitt@sakilacustomer.org",569,"10714","997453607116"
"2005-07-29 14:11:25","2005-08-07 15:32:25","Prewitt, Ken","ken.prewitt@sakilacustomer.org",569,"10714","997453607116"
"2005-07-29 21:47:40","2005-08-04 01:18:40","Prewitt, Ken","ken.prewitt@sakilacustomer.org",569,"10714","997453607116"
"2005-07-07 06:20:33","2005-07-16 08:39:33","Price, Irene","irene.price@sakilacustomer.org",80,"98889","896314772871"
"2005-07-10 03:48:20","2005-07-11 02:09:20","Price, Irene","irene.price@sakilacustomer.org",80,"98889","896314772871"
"2005-07-12 16:34:40","2005-07-14 17:02:40","Price, Irene","irene.price@sakilacustomer.org",80,"98889","896314772871"
"2005-07-29 00:57:06","2005-08-07 01:46:06","Price, Irene","irene.price@sakilacustomer.org",80,"98889","896314772871"
"2005-07-29 04:59:44","2005-08-01 04:26:44","Price, Irene","irene.price@sakilacustomer.org",80,"98889","896314772871"
"2005-07-29 06:28:19","2005-08-07 08:14:19","Price, Irene","irene.price@sakilacustomer.org",80,"98889","896314772871"
"2005-07-30 02:38:45","2005-08-02 07:11:45","Price, Irene","irene.price@sakilacustomer.org",80,"98889","896314772871"
"2005-07-30 16:59:17","2005-08-03 17:24:17","Price, Irene","irene.price@sakilacustomer.org",80,"98889","896314772871"
"2005-07-31 20:09:32","2005-08-01 15:41:32","Price, Irene","irene.price@sakilacustomer.org",80,"98889","896314772871"
"2005-07-08 22:01:48","2005-07-18 03:27:48","Pullen, Glenn","glenn.pullen@sakilacustomer.org",420,"33711","855290087237"
"2005-07-10 08:10:08","2005-07-11 05:22:08","Pullen, Glenn","glenn.pullen@sakilacustomer.org",420,"33711","855290087237"
"2005-07-10 11:37:24","2005-07-11 12:34:24","Pullen, Glenn","glenn.pullen@sakilacustomer.org",420,"33711","855290087237"
"2005-07-12 02:28:31","2005-07-21 00:38:31","Pullen, Glenn","glenn.pullen@sakilacustomer.org",420,"33711","855290087237"
"2005-07-12 03:27:37","2005-07-17 22:42:37","Pullen, Glenn","glenn.pullen@sakilacustomer.org",420,"33711","855290087237"
"2005-07-27 15:36:43","2005-07-30 16:37:43","Pullen, Glenn","glenn.pullen@sakilacustomer.org",420,"33711","855290087237"
"2005-07-28 00:37:44","2005-07-30 21:26:44","Pullen, Glenn","glenn.pullen@sakilacustomer.org",420,"33711","855290087237"
"2005-07-28 05:52:23","2005-07-31 01:35:23","Pullen, Glenn","glenn.pullen@sakilacustomer.org",420,"33711","855290087237"
"2005-07-29 03:39:07","2005-08-03 00:14:07","Pullen, Glenn","glenn.pullen@sakilacustomer.org",420,"33711","855290087237"
"2005-07-31 03:07:16","2005-08-04 00:39:16","Pullen, Glenn","glenn.pullen@sakilacustomer.org",420,"33711","855290087237"
"2005-07-31 12:52:17","2005-08-05 07:59:17","Pullen, Glenn","glenn.pullen@sakilacustomer.org",420,"33711","855290087237"
"2005-07-09 02:39:47","2005-07-10 07:45:47","Purdy, Andrew","andrew.purdy@sakilacustomer.org",338,"57828","119501405123"
"2005-07-10 06:58:21","2005-07-18 04:19:21","Purdy, Andrew","andrew.purdy@sakilacustomer.org",338,"57828","119501405123"
"2005-07-10 20:02:42","2005-07-11 20:02:42","Purdy, Andrew","andrew.purdy@sakilacustomer.org",338,"57828","119501405123"
"2005-07-11 16:12:11","2005-07-17 20:19:11","Purdy, Andrew","andrew.purdy@sakilacustomer.org",338,"57828","119501405123"
"2005-07-26 23:02:57","2005-07-28 04:48:57","Purdy, Andrew","andrew.purdy@sakilacustomer.org",338,"57828","119501405123"
"2005-07-27 00:02:41","2005-07-28 00:53:41","Purdy, Andrew","andrew.purdy@sakilacustomer.org",338,"57828","119501405123"
"2005-07-27 04:12:14","2005-08-05 00:44:14","Purdy, Andrew","andrew.purdy@sakilacustomer.org",338,"57828","119501405123"
"2005-07-27 10:30:41","2005-07-30 05:44:41","Purdy, Andrew","andrew.purdy@sakilacustomer.org",338,"57828","119501405123"
"2005-07-29 17:45:45","2005-08-01 13:53:45","Purdy, Andrew","andrew.purdy@sakilacustomer.org",338,"57828","119501405123"
"2005-07-30 10:39:10","2005-08-04 07:17:10","Purdy, Andrew","andrew.purdy@sakilacustomer.org",338,"57828","119501405123"
"2005-07-30 18:03:13","2005-08-08 23:57:13","Purdy, Andrew","andrew.purdy@sakilacustomer.org",338,"57828","119501405123"
"2005-07-31 18:46:46","2005-08-04 20:33:46","Purdy, Andrew","andrew.purdy@sakilacustomer.org",338,"57828","119501405123"
"2005-07-31 19:24:55","2005-08-03 22:51:55","Purdy, Andrew","andrew.purdy@sakilacustomer.org",338,"57828","119501405123"
"2005-07-07 06:20:52","2005-07-15 05:58:52","Qualls, Stephen","stephen.qualls@sakilacustomer.org",337,"1195","38988715447"
"2005-07-07 16:47:53","2005-07-16 22:22:53","Qualls, Stephen","stephen.qualls@sakilacustomer.org",337,"1195","38988715447"
"2005-07-09 07:10:12","2005-07-14 09:16:12","Qualls, Stephen","stephen.qualls@sakilacustomer.org",337,"1195","38988715447"
"2005-07-09 14:40:42","2005-07-16 14:18:42","Qualls, Stephen","stephen.qualls@sakilacustomer.org",337,"1195","38988715447"
"2005-07-09 19:11:11","2005-07-13 17:10:11","Qualls, Stephen","stephen.qualls@sakilacustomer.org",337,"1195","38988715447"
"2005-07-09 19:25:25","2005-07-14 19:51:25","Qualls, Stephen","stephen.qualls@sakilacustomer.org",337,"1195","38988715447"
"2005-07-09 21:45:17","2005-07-11 22:43:17","Qualls, Stephen","stephen.qualls@sakilacustomer.org",337,"1195","38988715447"
"2005-07-27 03:32:41","2005-08-04 08:32:41","Qualls, Stephen","stephen.qualls@sakilacustomer.org",337,"1195","38988715447"
"2005-07-27 16:59:09","2005-07-29 15:08:09","Qualls, Stephen","stephen.qualls@sakilacustomer.org",337,"1195","38988715447"
"2005-07-27 22:56:07","2005-08-05 21:23:07","Qualls, Stephen","stephen.qualls@sakilacustomer.org",337,"1195","38988715447"
"2005-07-27 22:58:17","2005-07-29 23:14:17","Qualls, Stephen","stephen.qualls@sakilacustomer.org",337,"1195","38988715447"
"2005-07-28 12:33:10","2005-08-04 07:40:10","Qualls, Stephen","stephen.qualls@sakilacustomer.org",337,"1195","38988715447"
"2005-07-28 21:35:44","2005-08-06 19:15:44","Qualls, Stephen","stephen.qualls@sakilacustomer.org",337,"1195","38988715447"
"2005-07-30 17:28:52","2005-08-06 19:02:52","Qualls, Stephen","stephen.qualls@sakilacustomer.org",337,"1195","38988715447"
"2005-07-30 19:27:22","2005-08-08 15:31:22","Qualls, Stephen","stephen.qualls@sakilacustomer.org",337,"1195","38988715447"
"2005-07-31 14:59:21","2005-08-01 12:40:21","Qualls, Stephen","stephen.qualls@sakilacustomer.org",337,"1195","38988715447"
"2005-07-31 18:31:51","2005-08-03 21:14:51","Qualls, Stephen","stephen.qualls@sakilacustomer.org",337,"1195","38988715447"
"2005-07-06 16:54:12","2005-07-11 22:49:12","Quigley, Troy","troy.quigley@sakilacustomer.org",441,"47472","145720452260"
"2005-07-06 21:34:11","2005-07-08 23:46:11","Quigley, Troy","troy.quigley@sakilacustomer.org",441,"47472","145720452260"
"2005-07-08 09:13:56","2005-07-10 12:09:56","Quigley, Troy","troy.quigley@sakilacustomer.org",441,"47472","145720452260"
"2005-07-08 14:07:52","2005-07-13 10:37:52","Quigley, Troy","troy.quigley@sakilacustomer.org",441,"47472","145720452260"
"2005-07-08 16:08:51","2005-07-17 17:56:51","Quigley, Troy","troy.quigley@sakilacustomer.org",441,"47472","145720452260"
"2005-07-10 23:35:36","2005-07-13 02:19:36","Quigley, Troy","troy.quigley@sakilacustomer.org",441,"47472","145720452260"
"2005-07-27 23:28:47","2005-08-02 19:51:47","Quigley, Troy","troy.quigley@sakilacustomer.org",441,"47472","145720452260"
"2005-07-28 16:09:57","2005-08-05 18:17:57","Quigley, Troy","troy.quigley@sakilacustomer.org",441,"47472","145720452260"
"2005-07-28 18:32:49","2005-08-06 16:09:49","Quigley, Troy","troy.quigley@sakilacustomer.org",441,"47472","145720452260"
"2005-07-30 18:13:51","2005-08-07 13:45:51","Quigley, Troy","troy.quigley@sakilacustomer.org",441,"47472","145720452260"
"2005-07-31 01:36:19","2005-08-04 23:47:19","Quigley, Troy","troy.quigley@sakilacustomer.org",441,"47472","145720452260"
"2005-07-31 05:30:27","2005-08-09 02:04:27","Quigley, Troy","troy.quigley@sakilacustomer.org",441,"47472","145720452260"
"2005-07-05 23:47:30","2005-07-11 18:10:30","Quintanilla, Roger","roger.quintanilla@sakilacustomer.org",353,"87272","55477302294"
"2005-07-06 05:36:59","2005-07-13 07:07:59","Quintanilla, Roger","roger.quintanilla@sakilacustomer.org",353,"87272","55477302294"
"2005-07-08 04:48:41","2005-07-16 08:51:41","Quintanilla, Roger","roger.quintanilla@sakilacustomer.org",353,"87272","55477302294"
"2005-07-08 08:39:39","2005-07-15 10:23:39","Quintanilla, Roger","roger.quintanilla@sakilacustomer.org",353,"87272","55477302294"
"2005-07-08 11:36:56","2005-07-14 11:35:56","Quintanilla, Roger","roger.quintanilla@sakilacustomer.org",353,"87272","55477302294"
"2005-07-08 17:01:48","2005-07-16 22:33:48","Quintanilla, Roger","roger.quintanilla@sakilacustomer.org",353,"87272","55477302294"
"2005-07-09 17:28:18","2005-07-11 14:30:18","Quintanilla, Roger","roger.quintanilla@sakilacustomer.org",353,"87272","55477302294"
"2005-07-10 23:51:52","2005-07-11 23:29:52","Quintanilla, Roger","roger.quintanilla@sakilacustomer.org",353,"87272","55477302294"
"2005-07-12 16:02:09","2005-07-20 16:31:09","Quintanilla, Roger","roger.quintanilla@sakilacustomer.org",353,"87272","55477302294"
"2005-07-27 15:37:01","2005-08-03 19:24:01","Quintanilla, Roger","roger.quintanilla@sakilacustomer.org",353,"87272","55477302294"
"2005-07-27 19:24:16","2005-08-05 18:49:16","Quintanilla, Roger","roger.quintanilla@sakilacustomer.org",353,"87272","55477302294"
"2005-07-28 08:34:57","2005-08-06 02:45:57","Quintanilla, Roger","roger.quintanilla@sakilacustomer.org",353,"87272","55477302294"
"2005-07-29 09:12:01","2005-07-31 10:15:01","Quintanilla, Roger","roger.quintanilla@sakilacustomer.org",353,"87272","55477302294"
"2005-07-29 11:39:17","2005-07-31 07:50:17","Quintanilla, Roger","roger.quintanilla@sakilacustomer.org",353,"87272","55477302294"
"2005-07-29 16:15:26","2005-08-03 20:15:26","Quintanilla, Roger","roger.quintanilla@sakilacustomer.org",353,"87272","55477302294"
"2005-07-30 23:29:16","2005-08-02 20:37:16","Quintanilla, Roger","roger.quintanilla@sakilacustomer.org",353,"87272","55477302294"
"2005-07-06 22:05:47","2005-07-16 01:08:47","Ralston, Vincent","vincent.ralston@sakilacustomer.org",419,"55566","680851640676"
"2005-07-07 22:55:41","2005-07-13 19:40:41","Ralston, Vincent","vincent.ralston@sakilacustomer.org",419,"55566","680851640676"
"2005-07-12 01:15:24","2005-07-19 05:11:24","Ralston, Vincent","vincent.ralston@sakilacustomer.org",419,"55566","680851640676"
"2005-07-12 13:56:48","2005-07-15 18:49:48","Ralston, Vincent","vincent.ralston@sakilacustomer.org",419,"55566","680851640676"
"2005-07-12 19:20:41","2005-07-14 15:27:41","Ralston, Vincent","vincent.ralston@sakilacustomer.org",419,"55566","680851640676"
"2005-07-27 01:45:44","2005-07-28 05:50:44","Ralston, Vincent","vincent.ralston@sakilacustomer.org",419,"55566","680851640676"
"2005-07-28 07:11:11","2005-07-30 11:12:11","Ralston, Vincent","vincent.ralston@sakilacustomer.org",419,"55566","680851640676"
"2005-07-31 05:47:32","2005-08-04 00:50:32","Ralston, Vincent","vincent.ralston@sakilacustomer.org",419,"55566","680851640676"
"2005-07-31 17:26:27","2005-08-03 17:36:27","Ralston, Vincent","vincent.ralston@sakilacustomer.org",419,"55566","680851640676"
"2005-07-31 21:01:46","2005-08-09 01:33:46","Ralston, Vincent","vincent.ralston@sakilacustomer.org",419,"55566","680851640676"
"2005-07-07 04:13:35","2005-07-10 23:58:35","Ramirez, Christina","christina.ramirez@sakilacustomer.org",74,"6856","407733804223"
"2005-07-10 21:57:14","2005-07-16 19:32:14","Ramirez, Christina","christina.ramirez@sakilacustomer.org",74,"6856","407733804223"
"2005-07-27 03:06:12","2005-07-28 23:26:12","Ramirez, Christina","christina.ramirez@sakilacustomer.org",74,"6856","407733804223"
"2005-07-27 17:10:05","2005-08-05 17:55:05","Ramirez, Christina","christina.ramirez@sakilacustomer.org",74,"6856","407733804223"
"2005-07-28 04:32:30","2005-08-02 07:10:30","Ramirez, Christina","christina.ramirez@sakilacustomer.org",74,"6856","407733804223"
"2005-07-29 11:12:37","2005-07-30 15:05:37","Ramirez, Christina","christina.ramirez@sakilacustomer.org",74,"6856","407733804223"
"2005-07-29 19:07:57","2005-07-30 16:01:57","Ramirez, Christina","christina.ramirez@sakilacustomer.org",74,"6856","407733804223"
"2005-07-11 16:55:35","2005-07-13 22:51:35","Ramos, Eva","eva.ramos@sakilacustomer.org",144,"13377","9099941466"
"2005-07-11 23:02:19","2005-07-21 00:30:19","Ramos, Eva","eva.ramos@sakilacustomer.org",144,"13377","9099941466"
"2005-07-12 05:51:47","2005-07-15 11:31:47","Ramos, Eva","eva.ramos@sakilacustomer.org",144,"13377","9099941466"
"2005-07-12 22:30:29","2005-07-19 22:51:29","Ramos, Eva","eva.ramos@sakilacustomer.org",144,"13377","9099941466"
"2005-07-27 07:58:26","2005-07-28 02:30:26","Ramos, Eva","eva.ramos@sakilacustomer.org",144,"13377","9099941466"
"2005-07-30 08:35:10","2005-08-07 08:18:10","Ramos, Eva","eva.ramos@sakilacustomer.org",144,"13377","9099941466"
"2005-07-30 20:21:35","2005-08-02 15:52:35","Ramos, Eva","eva.ramos@sakilacustomer.org",144,"13377","9099941466"
"2005-07-06 13:57:03","2005-07-09 11:13:03","Rapp, Andre","andre.rapp@sakilacustomer.org",521,"92568","602101369463"
"2005-07-07 06:47:56","2005-07-13 02:13:56","Rapp, Andre","andre.rapp@sakilacustomer.org",521,"92568","602101369463"
"2005-07-09 11:54:58","2005-07-12 09:46:58","Rapp, Andre","andre.rapp@sakilacustomer.org",521,"92568","602101369463"
"2005-07-10 02:50:37","2005-07-16 08:22:37","Rapp, Andre","andre.rapp@sakilacustomer.org",521,"92568","602101369463"
"2005-07-10 09:44:44","2005-07-12 12:13:44","Rapp, Andre","andre.rapp@sakilacustomer.org",521,"92568","602101369463"
"2005-07-27 17:24:50","2005-08-05 23:02:50","Rapp, Andre","andre.rapp@sakilacustomer.org",521,"92568","602101369463"
"2005-07-29 17:19:15","2005-08-03 22:52:15","Rapp, Andre","andre.rapp@sakilacustomer.org",521,"92568","602101369463"
"2005-07-31 22:54:30","2005-08-03 00:43:30","Rapp, Andre","andre.rapp@sakilacustomer.org",521,"92568","602101369463"
"2005-07-07 16:16:03","2005-07-08 20:16:03","Ratcliff, Dale","dale.ratcliff@sakilacustomer.org",412,"9827","328494873422"
"2005-07-09 04:58:26","2005-07-09 23:00:26","Ratcliff, Dale","dale.ratcliff@sakilacustomer.org",412,"9827","328494873422"
"2005-07-10 04:23:11","2005-07-19 09:03:11","Ratcliff, Dale","dale.ratcliff@sakilacustomer.org",412,"9827","328494873422"
"2005-07-12 13:54:25","2005-07-14 17:29:25","Ratcliff, Dale","dale.ratcliff@sakilacustomer.org",412,"9827","328494873422"
"2005-07-27 14:58:29","2005-08-05 09:02:29","Ratcliff, Dale","dale.ratcliff@sakilacustomer.org",412,"9827","328494873422"
"2005-07-28 01:19:44","2005-08-04 21:16:44","Ratcliff, Dale","dale.ratcliff@sakilacustomer.org",412,"9827","328494873422"
"2005-07-28 17:54:42","2005-07-30 18:18:42","Ratcliff, Dale","dale.ratcliff@sakilacustomer.org",412,"9827","328494873422"
"2005-07-28 19:07:44","2005-07-31 14:59:44","Ratcliff, Dale","dale.ratcliff@sakilacustomer.org",412,"9827","328494873422"
"2005-07-28 23:04:10","2005-08-05 00:06:10","Ratcliff, Dale","dale.ratcliff@sakilacustomer.org",412,"9827","328494873422"
"2005-07-29 11:48:39","2005-08-03 06:35:39","Ratcliff, Dale","dale.ratcliff@sakilacustomer.org",412,"9827","328494873422"
"2005-07-29 21:25:51","2005-07-30 18:15:51","Ratcliff, Dale","dale.ratcliff@sakilacustomer.org",412,"9827","328494873422"
"2005-07-06 10:53:34","2005-07-07 13:43:34","Ray, Audrey","audrey.ray@sakilacustomer.org",177,"6802","493008546874"
"2005-07-08 20:53:27","2005-07-18 01:16:27","Ray, Audrey","audrey.ray@sakilacustomer.org",177,"6802","493008546874"
"2005-07-09 21:19:54","2005-07-15 22:53:54","Ray, Audrey","audrey.ray@sakilacustomer.org",177,"6802","493008546874"
"2005-07-09 23:55:25","2005-07-14 04:08:25","Ray, Audrey","audrey.ray@sakilacustomer.org",177,"6802","493008546874"
"2005-07-10 00:02:06","2005-07-15 01:45:06","Ray, Audrey","audrey.ray@sakilacustomer.org",177,"6802","493008546874"
"2005-07-10 02:13:59","2005-07-15 00:01:59","Ray, Audrey","audrey.ray@sakilacustomer.org",177,"6802","493008546874"
"2005-07-10 05:18:51","2005-07-17 11:05:51","Ray, Audrey","audrey.ray@sakilacustomer.org",177,"6802","493008546874"
"2005-07-11 02:10:18","2005-07-13 05:19:18","Ray, Audrey","audrey.ray@sakilacustomer.org",177,"6802","493008546874"
"2005-07-28 01:27:33","2005-07-31 22:58:33","Ray, Audrey","audrey.ray@sakilacustomer.org",177,"6802","493008546874"
"2005-07-29 02:56:00","2005-07-30 22:35:00","Ray, Audrey","audrey.ray@sakilacustomer.org",177,"6802","493008546874"
"2005-07-29 21:39:07","2005-08-03 02:09:07","Ray, Audrey","audrey.ray@sakilacustomer.org",177,"6802","493008546874"
"2005-07-29 22:33:34","2005-08-05 20:23:34","Ray, Audrey","audrey.ray@sakilacustomer.org",177,"6802","493008546874"
"2005-07-30 08:40:35","2005-08-04 11:19:35","Ray, Audrey","audrey.ray@sakilacustomer.org",177,"6802","493008546874"
"2005-07-31 00:26:30","2005-08-04 23:43:30","Ray, Audrey","audrey.ray@sakilacustomer.org",177,"6802","493008546874"
"2005-07-06 15:51:58","2005-07-13 12:35:58","Rea, Jim","jim.rea@sakilacustomer.org",456,"48745","524567129902"
"2005-07-08 03:56:29","2005-07-15 08:24:29","Rea, Jim","jim.rea@sakilacustomer.org",456,"48745","524567129902"
"2005-07-08 16:30:11","2005-07-17 12:41:11","Rea, Jim","jim.rea@sakilacustomer.org",456,"48745","524567129902"
"2005-07-08 22:15:48","2005-07-15 21:02:48","Rea, Jim","jim.rea@sakilacustomer.org",456,"48745","524567129902"
"2005-07-09 01:21:44","2005-07-14 20:27:44","Rea, Jim","jim.rea@sakilacustomer.org",456,"48745","524567129902"
"2005-07-10 01:15:11","2005-07-18 19:28:11","Rea, Jim","jim.rea@sakilacustomer.org",456,"48745","524567129902"
"2005-07-27 02:20:22","2005-08-02 05:04:22","Rea, Jim","jim.rea@sakilacustomer.org",456,"48745","524567129902"
"2005-07-08 10:15:32","2005-07-14 08:19:32","Reed, Doris","doris.reed@sakilacustomer.org",59,"57807","499352017190"
"2005-07-11 18:32:44","2005-07-17 23:58:44","Reed, Doris","doris.reed@sakilacustomer.org",59,"57807","499352017190"
"2005-07-27 03:33:17","2005-08-02 03:12:17","Reed, Doris","doris.reed@sakilacustomer.org",59,"57807","499352017190"
"2005-07-29 02:04:22","2005-08-05 04:21:22","Reed, Doris","doris.reed@sakilacustomer.org",59,"57807","499352017190"
"2005-07-30 16:34:57","2005-07-31 11:08:57","Reed, Doris","doris.reed@sakilacustomer.org",59,"57807","499352017190"
"2005-07-31 03:28:47","2005-08-04 03:43:47","Reed, Doris","doris.reed@sakilacustomer.org",59,"57807","499352017190"
"2005-07-31 10:55:18","2005-08-01 07:37:18","Reed, Doris","doris.reed@sakilacustomer.org",59,"57807","499352017190"
"2005-07-11 14:16:10","2005-07-19 19:55:10","Reid, Constance","constance.reid@sakilacustomer.org",236,"31390","588964509072"
"2005-07-11 18:13:24","2005-07-13 23:11:24","Reid, Constance","constance.reid@sakilacustomer.org",236,"31390","588964509072"
"2005-07-27 06:08:48","2005-08-04 05:26:48","Reid, Constance","constance.reid@sakilacustomer.org",236,"31390","588964509072"
"2005-07-28 01:58:30","2005-07-28 23:32:30","Reid, Constance","constance.reid@sakilacustomer.org",236,"31390","588964509072"
"2005-07-28 04:07:47","2005-07-29 02:02:47","Reid, Constance","constance.reid@sakilacustomer.org",236,"31390","588964509072"
"2005-07-28 05:53:36","2005-08-01 03:49:36","Reid, Constance","constance.reid@sakilacustomer.org",236,"31390","588964509072"
"2005-07-28 14:43:08","2005-08-01 10:51:08","Reid, Constance","constance.reid@sakilacustomer.org",236,"31390","588964509072"
"2005-07-29 03:12:26","2005-08-01 23:26:26","Reid, Constance","constance.reid@sakilacustomer.org",236,"31390","588964509072"
"2005-07-29 06:25:08","2005-08-01 06:49:08","Reid, Constance","constance.reid@sakilacustomer.org",236,"31390","588964509072"
"2005-07-29 15:04:42","2005-08-04 11:26:42","Reid, Constance","constance.reid@sakilacustomer.org",236,"31390","588964509072"
"2005-07-30 15:03:16","2005-07-31 16:09:16","Reid, Constance","constance.reid@sakilacustomer.org",236,"31390","588964509072"
"2005-07-30 17:44:24","2005-08-08 17:39:24","Reid, Constance","constance.reid@sakilacustomer.org",236,"31390","588964509072"
"2005-07-30 18:46:02","2005-08-03 20:15:02","Reid, Constance","constance.reid@sakilacustomer.org",236,"31390","588964509072"
"2005-07-31 22:38:48","2005-08-01 21:38:48","Reid, Constance","constance.reid@sakilacustomer.org",236,"31390","588964509072"
"2005-07-07 18:34:36","2005-07-10 17:58:36","Renner, Neil","neil.renner@sakilacustomer.org",538,"79401","478380208348"
"2005-07-08 23:36:13","2005-07-15 03:39:13","Renner, Neil","neil.renner@sakilacustomer.org",538,"79401","478380208348"
"2005-07-09 10:25:24","2005-07-18 04:33:24","Renner, Neil","neil.renner@sakilacustomer.org",538,"79401","478380208348"
"2005-07-09 13:41:17","2005-07-17 17:09:17","Renner, Neil","neil.renner@sakilacustomer.org",538,"79401","478380208348"
"2005-07-09 14:44:23","2005-07-15 10:48:23","Renner, Neil","neil.renner@sakilacustomer.org",538,"79401","478380208348"
"2005-07-10 15:08:41","2005-07-19 16:35:41","Renner, Neil","neil.renner@sakilacustomer.org",538,"79401","478380208348"
"2005-07-10 19:45:47","2005-07-15 22:15:47","Renner, Neil","neil.renner@sakilacustomer.org",538,"79401","478380208348"
"2005-07-11 20:05:18","2005-07-20 17:28:18","Renner, Neil","neil.renner@sakilacustomer.org",538,"79401","478380208348"
"2005-07-12 07:38:25","2005-07-19 07:58:25","Renner, Neil","neil.renner@sakilacustomer.org",538,"79401","478380208348"
"2005-07-12 13:58:25","2005-07-20 13:01:25","Renner, Neil","neil.renner@sakilacustomer.org",538,"79401","478380208348"
"2005-07-27 08:36:55","2005-07-30 11:58:55","Renner, Neil","neil.renner@sakilacustomer.org",538,"79401","478380208348"
"2005-07-27 22:44:29","2005-08-01 03:04:29","Renner, Neil","neil.renner@sakilacustomer.org",538,"79401","478380208348"
"2005-07-29 01:33:16","2005-08-06 04:26:16","Renner, Neil","neil.renner@sakilacustomer.org",538,"79401","478380208348"
"2005-07-31 12:25:28","2005-08-01 09:51:28","Renner, Neil","neil.renner@sakilacustomer.org",538,"79401","478380208348"
"2005-07-07 04:00:20","2005-07-12 08:14:20","Reyes, Debbie","debbie.reyes@sakilacustomer.org",145,"93762","581852137991"
"2005-07-07 16:24:09","2005-07-13 15:08:09","Reyes, Debbie","debbie.reyes@sakilacustomer.org",145,"93762","581852137991"
"2005-07-08 09:50:10","2005-07-13 15:00:10","Reyes, Debbie","debbie.reyes@sakilacustomer.org",145,"93762","581852137991"
"2005-07-09 04:36:49","2005-07-10 06:26:49","Reyes, Debbie","debbie.reyes@sakilacustomer.org",145,"93762","581852137991"
"2005-07-10 13:17:58","2005-07-11 11:32:58","Reyes, Debbie","debbie.reyes@sakilacustomer.org",145,"93762","581852137991"
"2005-07-27 00:49:53","2005-07-31 03:59:53","Reyes, Debbie","debbie.reyes@sakilacustomer.org",145,"93762","581852137991"
"2005-07-28 10:27:10","2005-07-29 11:22:10","Reyes, Debbie","debbie.reyes@sakilacustomer.org",145,"93762","581852137991"
"2005-07-29 07:20:14","2005-07-30 08:50:14","Reyes, Debbie","debbie.reyes@sakilacustomer.org",145,"93762","581852137991"
"2005-07-30 07:49:56","2005-08-05 06:25:56","Reyes, Debbie","debbie.reyes@sakilacustomer.org",145,"93762","581852137991"
"2005-07-31 03:05:48","2005-08-01 05:50:48","Reyes, Debbie","debbie.reyes@sakilacustomer.org",145,"93762","581852137991"
"2005-07-31 06:47:13","2005-08-04 05:52:13","Reyes, Debbie","debbie.reyes@sakilacustomer.org",145,"93762","581852137991"
"2005-07-09 17:40:52","2005-07-14 16:55:52","Reynolds, Rosa","rosa.reynolds@sakilacustomer.org",116,"87057","824370924746"
"2005-07-09 19:18:11","2005-07-16 18:50:11","Reynolds, Rosa","rosa.reynolds@sakilacustomer.org",116,"87057","824370924746"
"2005-07-12 05:03:14","2005-07-19 04:06:14","Reynolds, Rosa","rosa.reynolds@sakilacustomer.org",116,"87057","824370924746"
"2005-07-28 03:30:09","2005-07-29 21:31:09","Reynolds, Rosa","rosa.reynolds@sakilacustomer.org",116,"87057","824370924746"
"2005-07-28 06:31:45","2005-07-30 01:36:45","Reynolds, Rosa","rosa.reynolds@sakilacustomer.org",116,"87057","824370924746"
"2005-07-30 13:13:55","2005-08-05 17:27:55","Reynolds, Rosa","rosa.reynolds@sakilacustomer.org",116,"87057","824370924746"
"2005-07-30 17:19:44","2005-08-06 22:42:44","Reynolds, Rosa","rosa.reynolds@sakilacustomer.org",116,"87057","824370924746"
"2005-07-31 03:53:24","2005-08-05 08:32:24","Reynolds, Rosa","rosa.reynolds@sakilacustomer.org",116,"87057","824370924746"
"2005-07-31 11:59:05","2005-08-06 10:38:05","Reynolds, Rosa","rosa.reynolds@sakilacustomer.org",116,"87057","824370924746"
